date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:30:19	45706/45706	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/GroupShot-logistics-team.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/GroupShot-logistics-team.jpg	(from https://expresscourierlimited.com/)
21:30:19	13925/13925	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2019/03/world-315x137.png	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2019/03/world-315x137.png	(from https://expresscourierlimited.com/)
21:30:19	23323/23323	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/white-glove-delivery-397x250.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/white-glove-delivery-397x250.jpg	(from https://expresscourierlimited.com/)
21:30:19	61719/61719	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/3pl-logistics-services.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/3pl-logistics-services.jpg	(from https://expresscourierlimited.com/)
21:30:20	29882/29882	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/global-trade-compliance-map-397x250.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/global-trade-compliance-map-397x250.jpg	(from https://expresscourierlimited.com/)
21:30:20	49146/49146	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Sep%202022%2006:18:30%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/11/omni_logistics_logo_tagline_reversed.png	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/11/omni_logistics_logo_tagline_reversed.png	(from https://expresscourierlimited.com/)
21:30:20	133647/133647	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2020:10:36%20GMT	https://expresscourierlimited.com/business-terms/index.html	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/business-terms/index.html	(from https://expresscourierlimited.com/)
21:30:21	121350/121350	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2020:10:34%20GMT	https://expresscourierlimited.com/privacy-policy/index.html	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/privacy-policy/index.html	(from https://expresscourierlimited.com/)
21:30:21	99910/99910	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2020:10:34%20GMT	https://expresscourierlimited.com/sitemap/index.html	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/sitemap/index.html	(from https://expresscourierlimited.com/)
21:30:21	7948819/7948819	---M--	200	added ('OK')	video/webm	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2019/05/Omni_Logistics.webm	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2019/05/Omni_Logistics.webm	(from https://expresscourierlimited.com/)
21:30:21	919/919	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/www.google.com/recaptcha/api89ae.js?onload=renderInvisibleReCaptcha&render=explicit	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/www.google.com/recaptcha/api89ae89ae.js	(from https://expresscourierlimited.com/)
21:30:23	134/134	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2019:30:22%20GMT	http://code.tidio.co/umhcs11zyowawz03ycjpsi4myawb3tqz.js	C:/Users/Fisher/Desktop/gte/cr/code.tidio.co/umhcs11zyowawz03ycjpsi4myawb3tqz.51.delayed	(from https://expresscourierlimited.com/)
21:30:25	134/134	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2019:30:23%20GMT	http://code.tidio.co/3a7zywmgu5vyxtpkldqxz5mwhevzhjiq.js	C:/Users/Fisher/Desktop/gte/cr/code.tidio.co/3a7zywmgu5vyxtpkldqxz5mwhevzhjiq.js	(from https://expresscourierlimited.com/)
21:30:26	926693/926693	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/cache/min/1/7315b25e881bc8d4eca78687b677de00.js	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/cache/min/1/7315b25e881bc8d4eca78687b677de00.js	(from https://expresscourierlimited.com/)
21:30:27	1849/1849	---M--	200	added ('OK')	image/gif	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/gravityforms/images/spinner.gif	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/gravityforms/images/spinner.gif	(from https://expresscourierlimited.com/)
21:30:27	3351/3351	---M-Z	200	added ('OK')	text/css	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.carousel.min.css	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.carousel.min.css	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:27	826/826	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/webtoffee-gdpr-cookie-consent/public/images/cli_placeholder.svg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/webtoffee-gdpr-cookie-consent/public/images/cli_placeholder.svg	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:27	438/438	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/images/arrow-select.png	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/images/arrow-select.png	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:27	184/184	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/images/reset.png	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/images/reset.png	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:28	58924/58924	---M-Z	200	added ('OK')	font/otf	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/fonts/bold.otf	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/fonts/bold.otf	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:28	58484/58484	---M-Z	200	added ('OK')	font/otf	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/fonts/light.otf	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/fonts/light.otf	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:28	59040/59040	---M-Z	200	added ('OK')	font/otf	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/fonts/semibold.otf	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/fonts/semibold.otf	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:28	58228/58228	---M-Z	200	added ('OK')	font/otf	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/fonts/thin.otf	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/fonts/thin.otf	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:29	58396/58396	---M-Z	200	added ('OK')	font/otf	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/fonts/medium.otf	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/fonts/medium.otf	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:29	58508/58508	---M-Z	200	added ('OK')	font/otf	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/fonts/regular.otf	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/fonts/regular.otf	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:29	1555/1555	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/images/tracking-mobile-image.png	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/images/tracking-mobile-image.png	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:29	757/757	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/images/login-icon.png	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/images/login-icon.png	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:29	738/738	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/images/search-icon.png	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/images/search-icon.png	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:30	753/753	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/images/btn-arrow.svg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/images/btn-arrow.svg	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:30	777703/777703	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/images/arrow-red.svg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/images/arrow-red.svg	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:30	1020/1020	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/images/phone.png	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/images/phone.png	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:30	607/607	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/images/menu-btn-icon.png	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/images/menu-btn-icon.png	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:30	233/233	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/images/close-button.png	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/images/close-button.png	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:31	1723/1723	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/images/shipment.png	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/images/shipment.png	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:31	282/282	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/images/arrow-red.png	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/images/arrow-red.png	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:31	229/229	---M--	200	added ('OK')	image/gif	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/images/download_icon.gif	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/images/download_icon.gif	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:32	1061/1061	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/images/slider-arrow.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/images/slider-arrow.jpg	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:32	400075/400075	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/themes/omnilogistics/images/space-bg.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/themes/omnilogistics/images/space-bg.jpg	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:32	85840/85840	---M--	200	added ('OK')	font/woff2	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.woff2?5.11.0	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481a481.woff2	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:32	191420/191420	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.eot?5.11.0	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481a481.eot	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:32	104712/104712	---M--	200	added ('OK')	font/woff	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.woff?5.11.0	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481a481.woff	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:32	191260/191260	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.ttf?5.11.0	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481a481.ttf	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:33	290685/290685	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.svg?5.11.0	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481a481.svg	(from https://expresscourierlimited.com/wp-content/cache/min/1/7d106dbe116e9bdba61a1111e627559f.css)
21:30:33	628109/628109	---M-Z	200	added ('OK')	text/css	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/cache/min/1/acf83042f86a6872579b8b75af4782b2.css	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/cache/min/1/acf83042f86a6872579b8b75af4782b2.css	(from https://expresscourierlimited.com/our-solutions/index.html)
21:30:34	5103/5103	---M-Z	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/wp/v2/pages/134.json	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/wp/v2/pages/134.json	(from https://expresscourierlimited.com/our-solutions/index.html)
21:30:34	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jul%202024%2019:30:34%20GMT	https://expresscourierlimited.com/index47f2.html?p=134	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/index47f247f2.html	(from https://expresscourierlimited.com/our-solutions/index.html)
21:30:34	73/73	---M--	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embedb7f2.json?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Four-solutions%2F	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embedb7f26e46.json	(from https://expresscourierlimited.com/our-solutions/index.html)
21:30:34	132/132	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embed2815?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Four-solutions%2F&format=xml	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embed2815fa26.html	(from https://expresscourierlimited.com/our-solutions/index.html)
21:30:34	2856/2856	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2019/03/solutions-icon1.png	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2019/03/solutions-icon1.png	(from https://expresscourierlimited.com/our-solutions/index.html)
21:30:35	1970/1970	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2019/03/solutions-icon2.png	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2019/03/solutions-icon2.png	(from https://expresscourierlimited.com/our-solutions/index.html)
21:30:35	2795/2795	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2019/03/solutions-icon3.png	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2019/03/solutions-icon3.png	(from https://expresscourierlimited.com/our-solutions/index.html)
21:30:35	1882/1882	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2019/03/solutions-icon4.png	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2019/03/solutions-icon4.png	(from https://expresscourierlimited.com/our-solutions/index.html)
21:30:35	1637/1637	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2019/03/solutions-icon5.png	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2019/03/solutions-icon5.png	(from https://expresscourierlimited.com/our-solutions/index.html)
21:30:35	114410/114410	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2019/04/The-ultimate.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2019/04/The-ultimate.jpg	(from https://expresscourierlimited.com/our-solutions/index.html)
21:30:36	76337/76337	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2019/04/When-time.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2019/04/When-time.jpg	(from https://expresscourierlimited.com/our-solutions/index.html)
21:30:36	58242/58242	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2019/04/Intelligent.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2019/04/Intelligent.jpg	(from https://expresscourierlimited.com/our-solutions/index.html)
